Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1;03;018;018085;18085;Magherno;;PV;0;0;1690;2011;5,2532;2011;1695;2011
1;03;018;018086;18086;Marcignago;;PV;0;0;2440;2011;10,1177;2011;2472;2011
1;03;018;018087;18087;Marzano;;PV;0;0;1559;2011;9,2895;2011;1580;2011
1;03;018;018088;18088;Mede;;PV;0;0;6912;2011;32,8944;2011;6932;2011
1;03;018;018089;18089;Menconico;;PV;0;0;378;2011;28,1384;2011;374;2011
1;03;018;018090;18090;Mezzana Bigli;;PV;0;0;1108;2011;19,0204;2011;1101;2011
1;03;018;018091;18091;Mezzana Rabattone;;PV;0;0;502;2011;7,0642;2011;510;2011
1;03;018;018092;18092;Mezzanino;;PV;0;0;1494;2011;12,5106;2011;1490;2011
1;03;018;018093;18093;Miradolo Terme;;PV;0;0;3792;2011;9,5559;2011;3864;2011
1;03;018;018094;18094;Montalto Pavese;;PV;0;0;924;2011;19,0651;2011;923;2011
1;03;018;018095;18095;Montebello della Battaglia;;PV;0;0;1689;2011;15,7416;2011;1686;2011
1;03;018;018096;18096;Montecalvo Versiggia;;PV;0;0;561;2011;11,4035;2011;567;2011
1;03;018;018097;18097;Montescano;;PV;0;0;383;2011;2,4046;2011;393;2011
1;03;018;018098;18098;Montesegale;;PV;0;0;307;2011;14,9744;2011;305;2011
1;03;018;018099;18099;Monticelli Pavese;;PV;0;0;711;2011;20,1925;2011;724;2011
1;03;018;018100;18100;Montù Beccaria;;PV;0;0;1722;2011;15,4933;2011;1742;2011
1;03;018;018101;18101;Mornico Losana;;PV;0;0;721;2011;8,2991;2011;715;2011
1;03;018;018102;18102;Mortara;;PV;0;0;15156;2011;51,9694;2011;15358;2011
1;03;018;018103;18103;Nicorvo;;PV;0;0;364;2011;8,0764;2011;365;2011
1;03;018;018104;18104;Olevano di Lomellina;;PV;0;0;783;2011;15,3810;2011;781;2011
1;03;018;018105;18105;Oliva Gessi;;PV;0;0;173;2011;3,9101;2011;173;2011
1;03;018;018106;18106;Ottobiano;;PV;0;0;1181;2011;24,9793;2011;1179;2011
1;03;018;018107;18107;Palestro;;PV;0;0;1885;2011;18,8064;2011;1921;2011
1;03;018;018108;18108;Pancarana;;PV;0;0;316;2011;6,1018;2011;316;2011
1;03;018;018109;18109;Parona;;PV;0;0;1987;2011;9,3012;2011;1980;2011
1;03;018;018110;18110;Pavia;;PV;1;0;68280;2011;63,2453;2011;69435;2011
1;03;018;018111;18111;Pietra de' Giorgi;;PV;0;0;915;2011;11,2007;2011;912;2011
1;03;018;018112;18112;Pieve Albignola;;PV;0;0;916;2011;18,1530;2011;918;2011
1;03;018;018113;18113;Pieve del Cairo;;PV;0;0;2108;2011;25,1059;2011;2114;2011
1;03;018;018114;18114;Pieve Porto Morone;;PV;0;0;2788;2011;16,3963;2011;2782;2011
1;03;018;018115;18115;Pinarolo Po;;PV;0;0;1702;2011;11,3078;2011;1706;2011
1;03;018;018116;18116;Pizzale;;PV;0;0;722;2011;7,0903;2011;731;2011
1;03;018;018117;18117;Ponte Nizza;;PV;0;0;811;2011;22,9572;2011;815;2011
1;03;018;018118;18118;Portalbera;;PV;0;0;1551;2011;4,4798;2011;1561;2011
1;03;018;018119;18119;Rea;;PV;0;0;432;2011;2,1597;2011;429;2011
1;03;018;018120;18120;Redavalle;;PV;0;0;1056;2011;5,4149;2011;1061;2011
1;03;018;018121;18121;Retorbido;;PV;0;0;1506;2011;11,6677;2011;1521;2011
1;03;018;018122;18122;Rivanazzano Terme;;PV;0;0;5186;2011;28,9155;2011;5214;2011
1;03;018;018123;18123;Robbio;;PV;0;0;6164;2011;40,5407;2011;6190;2011
1;03;018;018124;18124;Robecco Pavese;;PV;0;0;569;2011;6,9345;2011;568;2011
1;03;018;018125;18125;Rocca de' Giorgi;;PV;0;0;79;2011;10,4966;2011;84;2011
1;03;018;018126;18126;Rocca Susella;;PV;0;0;234;2011;12,7641;2011;233;2011
1;03;018;018127;18127;Rognano;;PV;0;0;619;2011;9,3647;2011;613;2011
1;03;018;018128;18128;Romagnese;;PV;0;0;744;2011;29,7174;2011;750;2011
1;03;018;018129;18129;Roncaro;;PV;0;0;1385;2011;5,0510;2011;1416;2011
1;03;018;018130;18130;Rosasco;;PV;0;0;638;2011;19,5525;2011;639;2011
1;03;018;018131;18131;Rovescala;;PV;0;0;917;2011;8,4128;2011;922;2011
1;03;018;018132;18132;Ruino;;PV;0;0;745;2011;21,4541;2011;747;2011
1;03;018;018133;18133;San Cipriano Po;;PV;0;0;516;2011;8,5045;2011;533;2011
1;03;018;018134;18134;San Damiano al Colle;;PV;0;0;719;2011;6,4309;2011;724;2011
1;03;018;018135;18135;San Genesio ed Uniti;;PV;0;0;3788;2011;9,2687;2011;3810;2011
1;03;018;018136;18136;San Giorgio di Lomellina;;PV;0;0;1155;2011;25,4521;2011;1153;2011
1;03;018;018137;18137;San Martino Siccomario;;PV;0;0;5738;2011;14,2906;2011;5818;2011
1;03;018;018138;18138;Sannazzaro de' Burgondi;;PV;0;0;5644;2011;23,3323;2011;5684;2011
1;03;018;018139;18139;Santa Cristina e Bissone;;PV;0;0;2028;2011;22,4207;2011;2038;2011
1;03;018;018140;18140;Santa Giuletta;;PV;0;0;1685;2011;11,5912;2011;1698;2011
1;03;018;018141;18141;Sant'Alessio con Vialone;;PV;0;0;840;2011;6,5572;2011;848;2011
1;03;018;018142;18142;Santa Margherita di Staffora;;PV;0;0;513;2011;36,9011;2011;518;2011
1;03;018;018143;18143;Santa Maria della Versa;;PV;0;0;2476;2011;18,4738;2011;2472;2011
1;03;018;018144;18144;Sant'Angelo Lomellina;;PV;0;0;864;2011;10,4973;2011;872;2011
1;03;018;018145;18145;San Zenone al Po;;PV;0;0;598;2011;6,8927;2011;604;2011
1;03;018;018146;18146;Sartirana Lomellina;;PV;0;0;1760;2011;29,5419;2011;1766;2011
1;03;018;018147;18147;Scaldasole;;PV;0;0;967;2011;11,5741;2011;971;2011
1;03;018;018148;18148;Semiana;;PV;0;0;257;2011;9,7208;2011;252;2011
1;03;018;018149;18149;Silvano Pietra;;PV;0;0;680;2011;13,6711;2011;683;2011
1;03;018;018150;18150;Siziano;;PV;0;0;5807;2011;11,7879;2011;5878;2011
1;03;018;018151;18151;Sommo;;PV;0;0;1146;2011;14,8724;2011;1145;2011
1;03;018;018152;18152;Spessa;;PV;0;0;602;2011;12,2314;2011;600;2011
1;03;018;018153;18153;Stradella;;PV;0;0;11639;2011;18,8352;2011;11701;2011
1;03;018;018154;18154;Suardi;;PV;0;0;651;2011;9,8480;2011;658;2011
1;03;018;018155;18155;Torrazza Coste;;PV;0;0;1693;2011;16,2281;2011;1699;2011
1;03;018;018156;18156;Torre Beretti e Castellaro;;PV;0;0;588;2011;17,6600;2011;598;2011
1;03;018;018157;18157;Torre d'Arese;;PV;0;0;977;2011;4,4934;2011;983;2011
1;03;018;018158;18158;Torre de' Negri;;PV;0;0;347;2011;4,0091;2011;349;2011
1;03;018;018159;18159;Torre d'Isola;;PV;0;0;2395;2011;16,4385;2011;2389;2011
1;03;018;018160;18160;Torrevecchia Pia;;PV;0;0;3427;2011;16,5019;2011;3475;2011
1;03;018;018161;18161;Torricella Verzate;;PV;0;0;837;2011;3,6271;2011;842;2011
1;03;018;018162;18162;Travacò Siccomario;;PV;0;0;4361;2011;17,0449;2011;4373;2011
1;03;018;018163;18163;Trivolzio;;PV;0;0;2036;2011;3,8312;2011;2063;2011
1;03;018;018164;18164;Tromello;;PV;0;0;3828;2011;35,4982;2011;3857;2011
1;03;018;018165;18165;Trovo;;PV;0;0;1023;2011;8,1549;2011;1024;2011
1;03;018;018166;18166;Val di Nizza;;PV;0;0;655;2011;29,6826;2011;659;2011
1;03;018;018167;18167;Valeggio;;PV;0;0;236;2011;9,8538;2011;235;2011
1;03;018;018168;18168;Valle Lomellina;;PV;0;0;2153;2011;27,2357;2011;2172;2011
1;03;018;018169;18169;Valle Salimbene;;PV;0;0;1537;2011;7,1611;2011;1545;2011
1;03;018;018170;18170;Valverde;;PV;0;0;299;2011;14,9834;2011;307;2011
1;03;018;018171;18171;Varzi;;PV;0;0;3405;2011;57,6150;2011;3407;2011
1;03;018;018172;18172;Velezzo Lomellina;;PV;0;0;101;2011;8,1723;2011;103;2011
1;03;018;018173;18173;Vellezzo Bellini;;PV;0;0;3066;2011;8,1961;2011;3112;2011
1;03;018;018174;18174;Verretto;;PV;0;0;386;2011;2,7086;2011;394;2011
1;03;018;018175;18175;Verrua Po;;PV;0;0;1319;2011;11,4404;2011;1325;2011
1;03;018;018176;18176;Vidigulfo;;PV;0;0;5933;2011;16,1425;2011;5989;2011
1;03;018;018177;18177;Vigevano;;PV;0;0;60109;2011;81,3639;2011;61467;2011
1;03;018;018178;18178;Villa Biscossi;;PV;0;0;75;2011;4,8781;2011;77;2011
1;03;018;018179;18179;Villanova d'Ardenghi;;PV;0;0;770;2011;6,6085;2011;764;2011
1;03;018;018180;18180;Villanterio;;PV;0;0;3153;2011;14,7674;2011;3222;2011
1;03;018;018181;18181;Vistarino;;PV;0;0;1546;2011;9,4896;2011;1549;2011
1;03;018;018182;18182;Voghera;;PV;0;0;38174;2011;63,4415;2011;38801;2011
1;03;018;018183;18183;Volpara;;PV;0;0;133;2011;3,7730;2011;132;2011
1;03;018;018184;18184;Zavattarello;;PV;0;0;1036;2011;28,4013;2011;1050;2011
1;03;018;018185;18185;Zeccone;;PV;0;0;1696;2011;5,5293;2011;1705;2011
1;03;018;018186;18186;Zeme;;PV;0;0;1082;2011;24,5828;2011;1088;2011
1;03;018;018187;18187;Zenevredo;;PV;0;0;478;2011;5,4037;2011;486;2011
1;03;018;018188;18188;Zerbo;;PV;0;0;445;2011;6,3614;2011;446;2011
1;03;018;018189;18189;Zerbolò;;PV;0;0;1653;2011;37,1915;2011;1669;2011
1;03;018;018190;18190;Zinasco;;PV;0;0;3223;2011;29,7366;2011;3273;2011
1;03;019;019001;19001;Acquanegra Cremonese;;CR;0;0;1302;2011;9,2161;2011;1303;2011
1;03;019;019002;19002;Agnadello;;CR;0;0;3757;2011;12,0775;2011;3797;2011
1;03;019;019003;19003;Annicco;;CR;0;0;2075;2011;19,1983;2011;2106;2011
1;03;019;019004;19004;Azzanello;;CR;0;0;717;2011;11,1210;2011;725;2011
1;03;019;019005;19005;Bagnolo Cremasco;;CR;0;0;4788;2011;10,3878;2011;4801;2011
1;03;019;019006;19006;Bonemerse;;CR;0;0;1485;2011;5,9007;2011;1484;2011
1;03;019;019007;19007;Bordolano;;CR;0;0;621;2011;8,1424;2011;632;2011
1;03;019;019008;19008;Ca' d'Andrea;;CR;0;0;480;2011;17,1071;2011;494;2011
1;03;019;019009;19009;Calvatone;;CR;0;0;1260;2011;13,6997;2011;1275;2011
1;03;019;019010;19010;Camisano;;CR;0;0;1303;2011;10,9506;2011;1312;2011
1;03;019;019011;19011;Campagnola Cremasca;;CR;0;0;683;2011;4,6407;2011;682;2011
1;03;019;019012;19012;Capergnanica;;CR;0;0;2095;2011;6,8381;2011;2113;2011
1;03;019;019013;19013;Cappella Cantone;;CR;0;0;577;2011;13,1471;2011;571;2011
1;03;019;019014;19014;Cappella de' Picenardi;;CR;0;0;439;2011;14,1977;2011;434;2011
1;03;019;019015;19015;Capralba;;CR;0;0;2452;2011;13,4543;2011;2474;2011
1;03;019;019016;19016;Casalbuttano ed Uniti;;CR;0;0;4103;2011;22,8750;2011;4088;2011
1;03;019;019017;19017;Casale Cremasco-Vidolasco;;CR;0;0;1826;2011;9,1935;2011;1832;2011
1;03;019;019018;19018;Casaletto Ceredano;;CR;0;0;1180;2011;6,5180;2011;1186;2011
1;03;019;019019;19019;Casaletto di Sopra;;CR;0;0;548;2011;8,6570;2011;553;2011
1;03;019;019020;19020;Casaletto Vaprio;;CR;0;0;1761;2011;5,4019;2011;1773;2011
1;03;019;019021;19021;Casalmaggiore;;CR;0;0;15111;2011;64,5301;2011;15124;2011
1;03;019;019022;19022;Casalmorano;;CR;0;0;1680;2011;12,2823;2011;1691;2011
1;03;019;019023;19023;Casteldidone;;CR;0;0;576;2011;10,7893;2011;569;2011
1;03;019;019024;19024;Castel Gabbiano;;CR;0;0;455;2011;5,7876;2011;471;2011
1;03;019;019025;19025;Castelleone;;CR;0;0;9506;2011;45,0774;2011;9523;2011
1;03;019;019026;19026;Castelverde;;CR;0;0;5651;2011;30,8909;2011;5689;2011
1;03;019;019027;19027;Castelvisconti;;CR;0;0;330;2011;9,7571;2011;338;2011
1;03;019;019028;19028;Cella Dati;;CR;0;0;553;2011;18,9178;2011;554;2011
1;03;019;019029;19029;Chieve;;CR;0;0;2240;2011;6,1934;2011;2257;2011
1;03;019;019030;19030;Cicognolo;;CR;0;0;955;2011;6,9629;2011;961;2011
1;03;019;019031;19031;Cingia de' Botti;;CR;0;0;1371;2011;14,3599;2011;1393;2011
1;03;019;019032;19032;Corte de' Cortesi con Cignone;;CR;0;0;1123;2011;12,8526;2011;1134;2011
1;03;019;019033;19033;Corte de' Frati;;CR;0;0;1423;2011;20,4080;2011;1431;2011
1;03;019;019034;19034;Credera Rubbiano;;CR;0;0;1645;2011;14,1284;2011;1641;2011
1;03;019;019035;19035;Crema;;CR;0;0;33091;2011;34,5182;2011;33637;2011
1;03;019;019036;19036;Cremona;;CR;1;0;69589;2011;70,4916;2011;70232;2011
1;03;019;019037;19037;Cremosano;;CR;0;0;1580;2011;5,7577;2011;1636;2011
1;03;019;019038;19038;Crotta d'Adda;;CR;0;0;654;2011;12,9377;2011;663;2011
1;03;019;019039;19039;Cumignano sul Naviglio;;CR;0;0;447;2011;6,7740;2011;447;2011
1;03;019;019040;19040;Derovere;;CR;0;0;310;2011;9,9906;2011;311;2011
1;03;019;019041;19041;Dovera;;CR;0;0;3865;2011;20,6525;2011;3897;2011
1;03;019;019042;19042;Drizzona;;CR;0;0;552;2011;11,7212;2011;551;2011
1;03;019;019043;19043;Fiesco;;CR;0;0;1200;2011;8,1938;2011;1210;2011
1;03;019;019044;19044;Formigara;;CR;0;0;1116;2011;12,6430;2011;1112;2011
1;03;019;019045;19045;Gabbioneta-Binanuova;;CR;0;0;899;2011;15,7072;2011;897;2011
1;03;019;019046;19046;Gadesco-Pieve Delmona;;CR;0;0;2015;2011;17,1013;2011;2043;2011
1;03;019;019047;19047;Genivolta;;CR;0;0;1178;2011;18,5732;2011;1199;2011
1;03;019;019048;19048;Gerre de' Caprioli;;CR;0;0;1283;2011;7,7187;2011;1273;2011
1;03;019;019049;19049;Gombito;;CR;0;0;636;2011;9,2764;2011;639;2011
1;03;019;019050;19050;Grontardo;;CR;0;0;1469;2011;12,2582;2011;1471;2011
1;03;019;019051;19051;Grumello Cremonese ed Uniti;;CR;0;0;1873;2011;22,2897;2011;1874;2011
1;03;019;019052;19052;Gussola;;CR;0;0;2873;2011;25,2261;2011;2902;2011
1;03;019;019053;19053;Isola Dovarese;;CR;0;0;1231;2011;9,4655;2011;1235;2011
1;03;019;019054;19054;Izano;;CR;0;0;2068;2011;6,1916;2011;2070;2011
1;03;019;019055;19055;Madignano;;CR;0;0;2931;2011;10,7616;2011;2921;2011
1;03;019;019056;19056;Malagnino;;CR;0;0;1525;2011;10,8226;2011;1533;2011
1;03;019;019057;19057;Martignana di Po;;CR;0;0;1893;2011;14,9198;2011;1923;2011
1;03;019;019058;19058;Monte Cremasco;;CR;0;0;2356;2011;2,3428;2011;2367;2011
1;03;019;019059;19059;Montodine;;CR;0;0;2606;2011;11,3943;2011;2610;2011
1;03;019;019060;19060;Moscazzano;;CR;0;0;822;2011;8,1532;2011;821;2011
1;03;019;019061;19061;Motta Baluffi;;CR;0;0;980;2011;16,4676;2011;983;2011
1;03;019;019062;19062;Offanengo;;CR;0;0;5869;2011;12,5835;2011;5878;2011
1;03;019;019063;19063;Olmeneta;;CR;0;0;967;2011;9,1541;2011;971;2011
1;03;019;019064;19064;Ostiano;;CR;0;0;3020;2011;19,4890;2011;3024;2011
1;03;019;019065;19065;Paderno Ponchielli;;CR;0;0;1480;2011;23,9619;2011;1477;2011
1;03;019;019066;19066;Palazzo Pignano;;CR;0;0;3848;2011;8,8208;2011;3896;2011
1;03;019;019067;19067;Pandino;;CR;0;0;8885;2011;22,2953;2011;8957;2011
1;03;019;019068;19068;Persico Dosimo;;CR;0;0;3372;2011;20,6076;2011;3408;2011
1;03;019;019069;19069;Pescarolo ed Uniti;;CR;0;0;1608;2011;16,5434;2011;1618;2011
1;03;019;019070;19070;Pessina Cremonese;;CR;0;0;673;2011;22,0166;2011;662;2011
1;03;019;019071;19071;Piadena;;CR;0;0;3580;2011;19,9694;2011;3584;2011
1;03;019;019072;19072;Pianengo;;CR;0;0;2561;2011;5,7631;2011;2580;2011
1;03;019;019073;19073;Pieranica;;CR;0;0;1152;2011;2,7288;2011;1158;2011
1;03;019;019074;19074;Pieve d'Olmi;;CR;0;0;1295;2011;19,4371;2011;1304;2011
1;03;019;019075;19075;Pieve San Giacomo;;CR;0;0;1624;2011;14,8500;2011;1629;2011
1;03;019;019076;19076;Pizzighettone;;CR;0;0;6703;2011;32,0610;2011;6710;2011
1;03;019;019077;19077;Pozzaglio ed Uniti;;CR;0;0;1471;2011;20,4015;2011;1475;2011
1;03;019;019078;19078;Quintano;;CR;0;0;910;2011;2,8622;2011;903;2011
1;03;019;019079;19079;Ricengo;;CR;0;0;1770;2011;12,5383;2011;1769;2011
1;03;019;019080;19080;Ripalta Arpina;;CR;0;0;1055;2011;6,9564;2011;1056;2011
1;03;019;019081;19081;Ripalta Cremasca;;CR;0;0;3394;2011;11,7794;2011;3398;2011
1;03;019;019082;19082;Ripalta Guerina;;CR;0;0;535;2011;2,9739;2011;540;2011
1;03;019;019083;19083;Rivarolo del Re ed Uniti;;CR;0;0;2077;2011;27,3332;2011;2081;2011
1;03;019;019084;19084;Rivolta d'Adda;;CR;0;0;7918;2011;30,4011;2011;7966;2011
1;03;019;019085;19085;Robecco d'Oglio;;CR;0;0;2438;2011;17,9631;2011;2442;2011
1;03;019;019086;19086;Romanengo;;CR;0;0;3021;2011;15,0470;2011;3033;2011
1;03;019;019087;19087;Salvirola;;CR;0;0;1169;2011;7,3647;2011;1162;2011
1;03;019;019088;19088;San Bassano;;CR;0;0;2207;2011;13,9264;2011;2228;2011
1;03;019;019089;19089;San Daniele Po;;CR;0;0;1419;2011;22,6817;2011;1414;2011
1;03;019;019090;19090;San Giovanni in Croce;;CR;0;0;1875;2011;16,2144;2011;1880;2011
1;03;019;019091;19091;San Martino del Lago;;CR;0;0;473;2011;10,3799;2011;476;2011
1;03;019;019092;19092;Scandolara Ravara;;CR;0;0;1466;2011;17,0761;2011;1477;2011
1;03;019;019093;19093;Scandolara Ripa d'Oglio;;CR;0;0;623;2011;5,7202;2011;627;2011
1;03;019;019094;19094;Sergnano;;CR;0;0;3631;2011;12,3092;2011;3635;2011
1;03;019;019095;19095;Sesto ed Uniti;;CR;0;0;3075;2011;26,4937;2011;3122;2011
1;03;019;019096;19096;Solarolo Rainerio;;CR;0;0;1007;2011;11,4254;2011;1016;2011
1;03;019;019097;19097;Soncino;;CR;0;0;7699;2011;45,3201;2011;7712;2011
1;03;019;019098;19098;Soresina;;CR;0;0;8995;2011;28,5680;2011;9106;2011
1;03;019;019099;19099;Sospiro;;CR;0;0;3236;2011;18,9595;2011;3336;2011
1;03;019;019100;19100;Spinadesco;;CR;0;0;1575;2011;17,2122;2011;1582;2011
1;03;019;019101;19101;Spineda;;CR;0;0;633;2011;10,1073;2011;639;2011
1;03;019;019102;19102;Spino d'Adda;;CR;0;0;6851;2011;20,0196;2011;6928;2011
1;03;019;019103;19103;Stagno Lombardo;;CR;0;0;1570;2011;40,1949;2011;1583;2011
1;03;019;019104;19104;Ticengo;;CR;0;0;448;2011;7,9819;2011;455;2011
1;03;019;019105;19105;Torlino Vimercati;;CR;0;0;449;2011;5,7693;2011;458;2011
1;03;019;019106;19106;Tornata;;CR;0;0;491;2011;10,1654;2011;498;2011
1;03;019;019107;19107;Torre de' Picenardi;;CR;0;0;1769;2011;17,1215;2011;1758;2011
1;03;019;019108;19108;Torricella del Pizzo;;CR;0;0;678;2011;23,2227;2011;670;2011
1;03;019;019109;19109;Trescore Cremasco;;CR;0;0;2882;2011;5,9179;2011;2895;2011
1;03;019;019110;19110;Trigolo;;CR;0;0;1760;2011;16,0610;2011;1781;2011
1;03;019;019111;19111;Vaiano Cremasco;;CR;0;0;3869;2011;6,1516;2011;3874;2011
1;03;019;019112;19112;Vailate;;CR;0;0;4460;2011;9,6926;2011;4489;2011
1;03;019;019113;19113;Vescovato;;CR;0;0;3991;2011;17,4365;2011;4007;2011
1;03;019;019114;19114;Volongo;;CR;0;0;578;2011;8,1205;2011;578;2011
1;03;019;019115;19115;Voltido;;CR;0;0;405;2011;12,2425;2011;402;2011
1;03;020;020001;20001;Acquanegra sul Chiese;;MN;0;0;2996;2011;28,0142;2011;2982;2011
1;03;020;020002;20002;Asola;;MN;0;0;10077;2011;73,4814;2011;10159;2011
1;03;020;020003;20003;Bagnolo San Vito;;MN;0;0;5874;2011;49,2032;2011;5892;2011
1;03;020;020004;20004;Bigarello;;MN;0;0;2083;2011;26,9955;2011;2082;2011
1;03;020;020005;20005;Borgoforte;;MN;0;0;3487;2011;38,7920;2011;3521;2011
1;03;020;020006;20006;Borgofranco sul Po;;MN;0;0;790;2011;15,0666;2011;797;2011
1;03;020;020007;20007;Bozzolo;;MN;0;0;4181;2011;18,8219;2011;4198;2011
1;03;020;020008;20008;Canneto sull'Oglio;;MN;0;0;4511;2011;25,8665;2011;4527;2011
1;03;020;020009;20009;Carbonara di Po;;MN;0;0;1333;2011;15,4282;2011;1318;2011
1;03;020;020010;20010;Casalmoro;;MN;0;0;2204;2011;13,6958;2011;2214;2011
1;03;020;020011;20011;Casaloldo;;MN;0;0;2621;2011;16,8495;2011;2645;2011
1;03;020;020012;20012;Casalromano;;MN;0;0;1551;2011;12,0306;2011;1541;2011
1;03;020;020013;20013;Castelbelforte;;MN;0;0;3069;2011;22,3420;2011;3106;2011
1;03;020;020014;20014;Castel d'Ario;;MN;0;0;4787;2011;22,5780;2011;4808;2011
1;03;020;020015;20015;Castel Goffredo;;MN;0;0;12065;2011;42,4042;2011;12173;2011
1;03;020;020016;20016;Castellucchio;;MN;0;0;5205;2011;46,3392;2011;5258;2011
1;03;020;020017;20017;Castiglione delle Stiviere;;MN;0;0;22052;2011;42,0224;2011;22132;2011
1;03;020;020018;20018;Cavriana;;MN;0;0;3911;2011;36,9097;2011;3909;2011
1;03;020;020019;20019;Ceresara;;MN;0;0;2712;2011;37,3082;2011;2715;2011
1;03;020;020020;20020;Commessaggio;;MN;0;0;1169;2011;11,6487;2011;1175;2011
1;03;020;020021;20021;Curtatone;;MN;0;0;14570;2011;67,4705;2011;14675;2011
1;03;020;020022;20022;Dosolo;;MN;0;0;3385;2011;25,5363;2011;3399;2011
1;03;020;020023;20023;Felonica;;MN;0;0;1464;2011;22,7742;2011;1462;2011
1;03;020;020024;20024;Gazoldo degli Ippoliti;;MN;0;0;2968;2011;13,0314;2011;2998;2011
1;03;020;020025;20025;Gazzuolo;;MN;0;0;2392;2011;22,4871;2011;2408;2011
1;03;020;020026;20026;Goito;;MN;0;0;10289;2011;79,2204;2011;10303;2011
1;03;020;020027;20027;Gonzaga;;MN;0;0;9138;2011;49,8828;2011;9163;2011
1;03;020;020028;20028;Guidizzolo;;MN;0;0;6147;2011;22,3782;2011;6157;2011
1;03;020;020029;20029;Magnacavallo;;MN;0;0;1669;2011;28,2002;2011;1658;2011
1;03;020;020030;20030;Mantova;;MN;1;0;46649;2011;63,8062;2011;47400;2011
1;03;020;020031;20031;Marcaria;;MN;0;0;6913;2011;89,7889;2011;6906;2011
1;03;020;020032;20032;Mariana Mantovana;;MN;0;0;729;2011;8,9126;2011;730;2011
1;03;020;020033;20033;Marmirolo;;MN;0;0;7759;2011;42,0156;2011;7826;2011
1;03;020;020034;20034;Medole;;MN;0;0;4038;2011;25,7286;2011;4063;2011
1;03;020;020035;20035;Moglia;;MN;0;0;5923;2011;31,8488;2011;5960;2011
1;03;020;020036;20036;Monzambano;;MN;0;0;4837;2011;30,0185;2011;4878;2011
1;03;020;020037;20037;Motteggiana;;MN;0;0;2516;2011;24,7898;2011;2553;2011
1;03;020;020038;20038;Ostiglia;;MN;0;0;6940;2011;39,8312;2011;6977;2011
1;03;020;020039;20039;Pegognaga;;MN;0;0;7244;2011;46,5686;2011;7239;2011
1;03;020;020040;20040;Pieve di Coriano;;MN;0;0;1041;2011;12,7324;2011;1046;2011
1;03;020;020041;20041;Piubega;;MN;0;0;1768;2011;16,5877;2011;1780;2011
1;03;020;020042;20042;Poggio Rusco;;MN;0;0;6521;2011;42,2867;2011;6545;2011
1;03;020;020043;20043;Pomponesco;;MN;0;0;1763;2011;12,5587;2011;1761;2011
1;03;020;020044;20044;Ponti sul Mincio;;MN;0;0;2272;2011;11,7200;2011;2266;2011
1;03;020;020045;20045;Porto Mantovano;;MN;0;0;15918;2011;37,4430;2011;16087;2011
1;03;020;020046;20046;Quingentole;;MN;0;0;1194;2011;14,3788;2011;1194;2011
1;03;020;020047;20047;Quistello;;MN;0;0;5722;2011;45,4336;2011;5747;2011
1;03;020;020048;20048;Redondesco;;MN;0;0;1335;2011;19,0358;2011;1329;2011
1;03;020;020049;20049;Revere;;MN;0;0;2545;2011;14,1481;2011;2531;2011
1;03;020;020050;20050;Rivarolo Mantovano;;MN;0;0;2608;2011;25,5452;2011;2607;2011
1;03;020;020051;20051;Rodigo;;MN;0;0;5360;2011;41,6105;2011;5394;2011
1;03;020;020052;20052;Roncoferraro;;MN;0;0;7201;2011;63,4333;2011;7234;2011
1;03;020;020053;20053;Roverbella;;MN;0;0;8500;2011;62,9802;2011;8572;2011
1;03;020;020054;20054;Sabbioneta;;MN;0;0;4313;2011;37,2701;2011;4324;2011
1;03;020;020055;20055;San Benedetto Po;;MN;0;0;7724;2011;69,9405;2011;7702;2011
1;03;020;020056;20056;San Giacomo delle Segnate;;MN;0;0;1779;2011;15,9779;2011;1782;2011
1;03;020;020057;20057;San Giorgio di Mantova;;MN;0;0;9398;2011;24,5304;2011;9524;2011
1;03;020;020058;20058;San Giovanni del Dosso;;MN;0;0;1298;2011;15,3962;2011;1345;2011
1;03;020;020059;20059;San Martino dall'Argine;;MN;0;0;1811;2011;16,9393;2011;1824;2011
1;03;020;020060;20060;Schivenoglia;;MN;0;0;1240;2011;12,9551;2011;1228;2011
1;03;020;020061;20061;Sermide;;MN;0;0;6262;2011;57,0541;2011;6303;2011
1;03;020;020062;20062;Serravalle a Po;;MN;0;0;1593;2011;26,2024;2011;1596;2011
1;03;020;020063;20063;Solferino;;MN;0;0;2531;2011;13,0834;2011;2513;2011
1;03;020;020064;20064;Sustinente;;MN;0;0;2240;2011;26,2721;2011;2239;2011
1;03;020;020065;20065;Suzzara;;MN;0;0;20545;2011;61,0987;2011;20626;2011
1;03;020;020066;20066;Viadana;;MN;0;0;19157;2011;103,8408;2011;19447;2011
1;03;020;020067;20067;Villa Poma;;MN;0;0;2033;2011;14,2882;2011;2054;2011
1;03;020;020068;20068;Villimpenta;;MN;0;0;2205;2011;14,8432;2011;2212;2011
1;03;020;020069;20069;Virgilio;;MN;0;0;10913;2011;31,1946;2011;11048;2011
1;03;020;020070;20070;Volta Mantovana;;MN;0;0;7298;2011;50,4845;2011;7319;2011
